,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.05046515464782715,0.008524113494844655,0.004589700698852539,0.002056092657287512,1,10,"{'learning_rate': 1, 'n_estimators': 10}",0.46825396825396826,0.46218487394957986,0.5081967213114754,0.44565217391304346,0.5321100917431193,0.4832571137328127,0.031897083552831246,1,0.5535390199637024,0.5573440643863179,0.5675675675675675,0.5702702702702702,0.5573394495412844,0.5612120743458285,0.006500426062526236
1,0.10311946868896485,0.005919796024885921,0.00538930892944336,0.00184678626066197,1,30,"{'learning_rate': 1, 'n_estimators': 30}",0.42990654205607476,0.47692307692307695,0.5175438596491229,0.45161290322580644,0.49137931034482757,0.473436403034038,0.0305054306985545,2,0.6122004357298475,0.5974499089253188,0.6,0.5972762645914397,0.5822784810126582,0.5978410180518529,0.009523849547527954
2,0.2886967658996582,0.02980933956579865,0.015168285369873047,0.005698267654239431,1,50,"{'learning_rate': 1, 'n_estimators': 50}",0.4496124031007752,0.42424242424242425,0.5116279069767442,0.48091603053435117,0.49612403100775193,0.4724632745160998,0.03166498471046573,3,0.6107011070110702,0.6327985739750446,0.6264150943396226,0.6211538461538462,0.5984095427435387,0.6178956328446245,0.012138894034196228
3,0.04587717056274414,0.004678049291750293,0.003590106964111328,0.0007976892224646109,0.1,10,"{'learning_rate': 0.1, 'n_estimators': 10}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.13503918647766114,0.004618408043760478,0.006183338165283203,0.000399018331192769,0.1,30,"{'learning_rate': 0.1, 'n_estimators': 30}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.21822304725646974,0.0035157072787996443,0.008969926834106445,2.5219952909113047e-05,0.1,50,"{'learning_rate': 0.1, 'n_estimators': 50}",0.75,0.0,0.0,0.5833333333333334,0.42857142857142855,0.35257535850160965,0.3052680150767091,4,0.6190476190476191,0.75,0.0,0.6666666666666666,0.7,0.5471428571428572,0.27688909999518785
